offset_hex,largo_bytes,texto_original,revisado,traduccion
0x10096c,12,…あ…今…。,,
0x10098c,12,（圏外だ…）,,
0x10099c,12,わかった…。,,
0x1009ac,12,…そんな…。,,
0x1009bc,12,…よく見て…,,
0x1009cc,12,そうなんだ。,,
0x1009dc,12,そんな……。,,
0x1009ec,12,…ユウタ…。,,
0x1009fc,12,…うん……。,,
0x100a0c,12,…レイカに？,,
0x100a1c,12,レイカが…。,,
0x100a2c,12,やっぱりね。,,
0x100a3c,12,ま、いいわ。,,
0x100a4c,12,レイカが…。,,
0x100a5c,12,そうね……。,,
0x100a6c,12,ダメだな…。,,
0x100a7c,12,えっ、俺が？,,
0x100a8c,12,（いまの…）,,
0x100a9c,12,…ユウタ…。,,
0x100aac,12,あああああ！,,
0x100abc,12,虫の知らせ？,,
0x100acc,12,（お願い…）,,
0x100adc,12,屋上に上がる,,
0x100aec,12,…レイカに？,,
0x100afc,12,ひでえな…。,,
0x100b0c,12,マネキン…。,,
0x100b1c,12,なにそれ…。,,
0x100b2c,12,えっと……。,,
0x100b3c,14,……リ、リコ？,,
0x100b4c,14,リコ！いるの？,,
0x100b5c,14,これ、見ろよ。,,
0x100b6c,14,おい、待てよ。,,
0x100b7c,14,…やばいな…。,,
0x100b8c,14,えっ、遊園地？,,
0x100b9c,14,どういうこと？,,
0x100bac,14,どうしよう…。,,
0x100bbc,14,私も高校時代、,,
0x100bcc,14,知らなかった。,,
0x100bdc,14,あのなあ……。,,
0x100bec,14,そんなこと…。,,
0x100bfc,14,いや…いや…。,,
0x100c0c,14,もう…遅いさ。,,
0x100c1c,14,…男の子……。,,
0x100c2c,14,…ううぅぅ…！,,
0x100c3c,14,プールは違う？,,
0x100c5c,14,顔色…悪いね…,,
0x100c6c,14,リコ！いるか？,,
0x100c7c,14,…どうしたの？,,
0x100c8c,14,…あれ、人間？,,
0x100c9c,14,誰もいない…？,,
0x100cac,14,……そんな…。,,
0x100cbc,14,トイレはどう？,,
0x100cec,14,…ユウタ……。,,
0x100cfc,14,…ううっ……。,,
0x100d0c,14,リコ！いるの？,,
0x100d2c,14,にらめっこ…。,,
0x100d3c,14,どうしよう……,,
0x100d4c,14,リコって１組？,,
0x100d5c,14,正直に話して。,,
0x100d6c,14,リコ、いるの？,,
0x100d7c,14,それで結果は？,,
0x100d8c,14,あ、おはよ…。,,
0x100d9c,14,まさか、リコ？,,
0x100dac,14,どこから探す？,,
0x100dbc,14,水漏れの音…。,,
0x100dcc,14,リ、リコ……。,,
0x100ddc,14,おどかすなよ。,,
0x100dec,14,ああ…ううう！,,
0x100dfc,14,……みたいね。,,
0x100e0c,14,もう…限界よ！,,
0x100e1c,14,あ…ああ……。,,
0x100e2c,14,誰もいない…？,,
0x100e3c,14,リコ！いるの？,,
0x100e4c,14,はねられた…。,,
0x100e5c,14,あ、ミズキ…。,,
0x100e6c,14,でも大丈夫よ。,,
0x100e7c,14,いない、か…。,,
0x100e8c,14,…もういやっ！,,
0x100e9c,14,…決まりだな。,,
0x100eac,14,あ…やばっ…。,,
0x100ebc,14,リコ以外にも、,,
0x100ecc,14,…にらめっこ…,,
0x100eec,14,ダメ…いない。,,
0x100efc,14,あ…レイカ…。,,
0x100f0c,14,…ユウタ……？,,
0x100f1c,14,（マサキだ…）,,
0x100f2c,14,日が昇る……。,,
0x100f4c,14,トイレはどう？,,
0x100f5c,14,あははははは！,,
0x100f6c,14,マ…マサキ…？,,
0x100f7c,16,霊的な力って…。,,
0x100f90,16,…プールは違う？,,
0x100fb8,16,ミズキよりも…。,,
0x100fcc,16,８８通目のメール,,
0x100fe0,16,まさか、ユウタ？,,
0x100ff4,16,…お願い、先生。,,
0x101008,16,どうしたの急に。,,
0x10101c,16,９８通目のメール,,
0x101030,16,ああ…ミズキ…。,,
0x101044,16,え……なに……。,,
0x101058,16,ユウタ！大丈夫？,,
0x10106c,16,あ……ううっ…。,,
0x101080,16,いいじゃないか。,,
0x101094,16,あだ名なんだ…。,,
0x1010a8,16,あ、俺、マサキ。,,
0x1010bc,16,……ユウタ……。,,
0x1010d0,16,８４通目のメール,,
0x1010e4,16,冗談でもやめろ。,,
0x1010f8,16,気のせいだろ…。,,
0x10110c,16,みたいだな……。,,
0x101120,16,ハヤカワさん…。,,
0x101134,16,……遠慮しとく。,,
0x101148,16,まさか、マサキ？,,
0x10115c,16,…知らなかった。,,
0x101170,16,おまえだけは…。,,
0x101184,16,その手首のアザ…,,
0x101198,16,（…わたし……）,,
0x1011ac,16,（……あの時…）,,
0x1011c0,16,いないみたいね。,,
0x1011d4,16,なんだよ、それ。,,
0x1011e8,16,びっくりした…。,,
0x1011fc,16,あ、それなら…。,,
0x101224,16,レイカ！レイカ！,,
0x101238,16,（マネキン…？）,,
0x10124c,16,（今…足音が…）,,
0x101260,16,ユウタ、待って。,,
0x101274,16,卒業アルバム…。,,
0x101288,16,（…レイカ……）,,
0x10129c,16,…それはないな。,,
0x1012b0,16,今思い出した…。,,
0x1012c4,16,…覚えてないの？,,
0x1012d8,16,ユカリ…先生…。,,
0x1012ec,16,校舎から出よう。,,
0x101300,16,……みたいだな。,,
0x101314,16,何があったの…？,,
0x101328,16,……みたいだな。,,
0x10133c,16,ホントに大丈夫？,,
0x101350,16,……ヘンなヤツ。,,
0x101364,16,リコ！いるのか？,,
0x101378,16,校内を探すしか…,,
0x10138c,16,みたいだな……。,,
0x1013a0,16,リコのケータイ！,,
0x1013b4,16,心霊スポット…。,,
0x1013c8,18,ライト…向けて…。,,
0x1013dc,18,…またナナシから。,,
0x1013f0,18,呪いの…交差点…。,,
0x101404,18,単なる好奇心さ…。,,
0x101418,18,…ハヤカワさん…。,,
0x10142c,18,じゃあ、あの時…。,,
0x101440,18,後からかけるから。,,
0x101454,18,（いったい誰が？）,,
0x101468,18,（ユカリ…先生…）,,
0x10147c,18,ユウタ、待ってて！,,
0x101490,18,都市伝説百物語…？,,
0x1014a4,18,えっ？あ、うん…。,,
0x1014b8,18,ありがと…レイカ。,,
0x1014cc,18,…キレイでしょ…？,,
0x1014e0,18,あ…あたし………。,,
0x1014f4,18,少し調べてみない？,,
0x101508,18,そう、直感だけど。,,
0x10151c,18,どうしたの？急に。,,
0x101530,18,どういうことだ…？,,
0x101544,18,するとどうだ……！,,
0x101558,18,もう手に負えない。,,
0x10156c,18,図書室がどうした？,,
0x101580,18,……ううん、ごめん,,
0x101594,18,マサキじゃないの？,,
0x1015a8,18,いいけど…手短にね,,
0x1015bc,18,（どういうこと？）,,
0x1015d0,18,…いないみたいね。,,
0x1015e4,18,まだ完全じゃない。,,
0x1015f8,18,やっぱりやめておく,,
0x10160c,18,これが９９通目…。,,
0x101620,18,いったい…何が…。,,
0x101634,18,…何かがあるのよ。,,
0x101648,18,じゃあ、どこなの？,,
0x10165c,18,（行くしかない！）,,
0x101670,18,大丈夫だったの…？,,
0x101684,18,へえ、そうなんだ。,,
0x101698,18,フッたらしいけど。,,
0x1016ac,18,まだ削除してない？,,
0x1016c0,18,ね、調べてみない？,,
0x1016d4,18,じゃあ、２階だな。,,
0x1016e8,18,カギがかかってる。,,
0x1016fc,18,探しながら行こう。,,
0x101710,18,カギがかかってる。,,
0x101724,18,ダメ、いない……。,,
0x101738,18,ま、気にするなよ。,,
0x10174c,18,…なんでもないわ。,,
0x101760,18,ダメ、いない……。,,
0x101774,18,……知らないわよ。,,
0x101788,18,いないみたいだな。,,
0x10179c,18,…なんでもないわ。,,
0x1017b0,18,レイカ！いやあっ！,,
0x1017c4,18,う……ううっ……。,,
0x1017d8,18,知ってる、転校生。,,
0x1017ec,18,…いないみたいね。,,
0x101800,18,マサキ！無事なの！,,
0x101814,18,ケータイで聞こう…,,
0x101828,18,（この辺り…かな）,,
0x10183c,18,マサキ……いるの？,,
0x101850,18,（魂が…宿る…？）,,
0x101864,18,…先生……助けて…,,
0x101878,18,…いないみたいね。,,
0x10188c,18,レイカ！いるの！？,,
0x1018a0,18,マサキのロッカー。,,
0x1018b4,18,（まさか、リコ…）,,
0x1018c8,18,ユカリ…？誰それ？,,
0x1018dc,19,"えっ！
俺がナナシ？",,
0x1018f0,20,あちゃ、すっかり夜。,,
0x101908,20,水泳部でもそうなの？,,
0x101920,20,（……この着信番号）,,
0x101938,20,（…電話に出ない…）,,
0x101950,20,ははっ…まさかな…。,,
0x101968,20,深入りしすぎた……。,,
0x101980,20,…チェーンメール…。,,
0x101998,20,うん…ちょっとね…。,,
0x1019b0,20,…この木…どこかで…,,
0x1019c8,20,いつから？どんな人？,,
0x1019e0,20,レイカは…どう思う？,,
0x1019f8,20,（また…リコの話？）,,
0x101a10,20,…知らなかったの…。,,
0x101a28,20,……俺は祈り続けた。,,
0x101a40,20,みんなウワサしてる。,,
0x101a58,20,やっぱり…こいつ…。,,
0x101a70,20,わたし、もう帰るね…,,
0x101a88,20,…交信のおまじない、,,
0x101aa0,20,…私に聞かないでよ。,,
0x101ab8,20,…君は…助かる……。,,
0x101ad0,20,（ダメ……夜明け…）,,
0x101ae8,20,僕は…プール…かな。,,
0x101b00,20,いないみたいだな…。,,
0x101b18,20,例えば、教室とか…。,,
0x101b30,20,うん、私もそう思う。,,
0x101b48,20,こっちも急ぎましょ。,,
0x101b60,20,（…なに…いまの…）,,
0x101b78,20,（トイレから……？）,,
0x101b90,20,（ナナシがいる…？）,,
0x101ba8,20,（ダメ……夜明け…）,,
0x101bc0,20,いやあ……レイカ…。,,
0x101bd8,20,案外一途なのかもね。,,
0x101bf0,20,家庭科室と図書室よ。,,
0x101c08,20,いったい…なにが…。,,
0x101c20,20,好きにすればいいさ。,,
0x101c38,20,…何か音がしない…？,,
0x101c50,20,…あたし、キレイ…？,,
0x101c68,20,他のところを探そう。,,
0x101c80,20,ここだな、２年１組。,,
0x101c98,20,レイカ！いるのか！？,,
0x101cb0,20,ここだな、２年１組。,,
0x101cc8,20,いい機会なんだけど。,,
0x101ce0,20,どうしたらいいの…。,,
0x101cf8,20,ゲキタイの呪文が……,,
0x101d10,20,ほら、本屋に入ると、,,
0x101d28,20,ほら、本屋に入ると、,,
0x101d40,20,いや…足が勝手に…。,,
0x101d58,20,（勝手に…ドアが！）,,
0x101d70,20,いったい…なにが…。,,
0x101d88,20,…突然、俺の首を…。,,
0x101da0,20,あれ？水泳がないな。,,
0x101db8,20,今はもう…無理なの。,,
0x101dd0,20,霊に引き込まれるぞ。,,
0x101de8,21,"なんで？
教師だから？",,
0x101e00,22,桐塚に行ったことない？,,
0x101e18,22,リコ……落ち着いて…。,,
0x101e30,22,マサキがナナシ…なの？,,
0x101e48,22,うそ……きか…ない…。,,
0x101e78,22,何かが足りなかった…。,,
0x101e90,22,わたし、小さいとき…。,,
0x101ea8,22,（早く助けないと…！）,,
0x101ec0,22,リコも同じことを……。,,
0x101ed8,22,（…どうかしてるよ…）,,
0x101ef0,22,（なに……この音…？）,,
0x101f08,22,もう少し校舎内を調べる,,
0x101f20,22,今から出てこられるか？,,
0x101f38,22,たぶん同じことじゃ…。,,
0x101f50,22,さあ、誰なんでしょうね,,
0x101f68,22,…いやっ…一緒に……。,,
0x101f80,22,それより早くしないと…,,
0x101f98,22,完全な形で実体化する。,,
0x101fb0,22,（でも…どうやって…）,,
0x101fc8,22,このおまじないって…。,,
0x101fe0,22,（……にらめっこ……）,,
0x101ff8,22,そう聞いたことがある。,,
0x102010,22,（ケータイを使って…）,,
0x102028,22,これだけ…開いてる…。,,
0x102040,22,……僕は違うと思う…。,,
0x102058,22,（…にらめっこ…を…）,,
0x102070,22,ダメか…。他を探そう。,,
0x102088,22,恋のおまじないって…。,,
0x1020a0,22,…他のところを探そう。,,
0x1020b8,22,…レイカに…襲われた。,,
0x1020d0,22,にらめっこ…しましょ…,,
0x1020e8,22,ライト向けてみないか？,,
0x102100,22,キレイだって認めれば…,,
0x102118,22,…他のところを探そう。,,
0x102130,22,……もうすぐ夜明けだ。,,
0x102148,22,……しょうがねえなあ。,,
0x102160,22,今日は時間もないしな。,,
0x102178,22,……もうすぐ夜明けだ。,,
0x102190,22,……ああ、そうする…。,,
0x1021a8,22,わかった…じゃあね…。,,
0x1021c0,22,（真相はわかりません）,,
0x1021d8,22,今の…校長の霊…なの？,,
0x1021f0,22,…他のところを探そう。,,
0x102208,22,…なあ、もう出ないか？,,
0x102220,22,まさか…プールの……。,,
0x102238,22,ホントに呪われてるかも,,
0x102250,22,（…閉じこめられた？）,,
0x102268,22,…レイカに…襲われた。,,
0x102280,22,…あの時と…同じだ…。,,
0x102298,22,（子供の頃流行った…）,,
0x1022b0,22,親友と呼べる友達と…。,,
0x1022c8,22,（くくっ……くっ……）,,
0x1022e0,23,"！？
いま…近くで声が？",,
0x1022f8,23,"！？
いま…近くで声が？",,
0x102310,24,ちょっと話しすぎたかな。,,
0x10232c,24,（やっぱり…マサキは…）,,
0x102348,24,ううん、でも楽しかった。,,
0x102364,24,（あの手が…マサキ…？）,,
0x102380,24,すぐやめちゃったけどな。,,
0x10239c,24,いいじゃん、歓迎するよ。,,
0x1023b8,24,やっぱり、何かあったの？,,
0x1023d4,24,釣り、野球、スキー……。,,
0x1023f0,24,…わたし、覚えてない…。,,
