offset_hex,largo_bytes,texto_original,revisado,traduccion
0xd5954,6,さあ？,,Quien sabe?
0xd595c,6,ほら。,,Mira.
0xd5964,6,ひっ。,,Hii.
0xd596c,6,さあ？,,Quien sabe?
0xd5974,6,はっ！,,Ah!
0xd597c,6,マジ？,,En serio?
0xd5984,6,ひっ。,,Hii.
0xd598c,6,さあ？,,Quien sabe?
0xd5994,6,うん。,,Si.
0xd599c,6,うん。,,Si.
0xd59a4,6,警察？,,La policia?
0xd59ac,6,マジ？,,En serio?
0xd59b4,6,楽譜？,,Una partitura?
0xd59bc,8,うん…。,,Si...
0xd59c8,8,そうだ！,,Es cierto!
0xd59d4,8,レイカに,,A Reika
0xd59e0,8,えっ！？,,Eh!?
0xd59ec,8,…うん。,,...Si.
0xd59f8,8,…はい。,,...Si.
0xd5a04,8,アリサ！,,Arisa!
0xd5a10,8,いやあ！,,No!
0xd5a1c,8,アリサ！,,Arisa!
0xd5a28,8,レイカに,,A Reika
0xd5a34,8,だーめ。,,Noo.
0xd5a40,8,うん…。,,Si...
0xd5a4c,8,はっ…。,,Ah...
0xd5a58,8,“いま”,,"""ahora"""
0xd5a70,8,ホント？,,En serio?
0xd5a7c,8,…カナ？,,...Kana?
0xd5a88,10,そうだね。,,Es cierto.
0xd5a94,10,ひぃっ…。,,Hii...
0xd5aa0,10,うーん…。,,Mmm...
0xd5aac,10,閉め忘れ？,,Se le olvido cerrar?
0xd5ab8,10,まさか…。,,No puede ser...
0xd5ac4,10,うーん…。,,Mmm...
0xd5ad0,10,カナ……。,,Kana......
0xd5adc,10,保健室…。,,La enfermeria...
0xd5ae8,10,そうだね。,,Es cierto.
0xd5af4,10,リコ……。,,Riko......
0xd5b00,10,やめなよ。,,Basta ya.
0xd5b0c,10,いや……。,,No......
0xd5b18,10,閉め忘れ？,,Se le olvido cerrar?
0xd5b24,10,そんな…。,,No puede ser...
0xd5b30,10,えっ……。,,Eh......
0xd5b48,10,よかった。,,Que alivio.
0xd5b54,10,うーん…。,,Mmm...
0xd5b60,10,カナ……。,,Kana......
0xd5b6c,10,いやああ！,,Noooo!
0xd5b78,10,はいはい。,,"Si, si."
0xd5b84,10,う、うん。,,S-si.
0xd5b90,10,ごめん…。,,Perdon...
0xd5b9c,10,お願い…。,,Por favor...
0xd5ba8,10,わかった。,,Entendido.
0xd5bb4,10,…うん…。,,...Si...
0xd5bc0,10,……カナ？,,......Kana?
0xd5bcc,10,…開いた。,,...Se abrio.
0xd5bd8,10,コインは？,,Y la moneda?
0xd5be4,12,な、なに！？,,Q-que!?
0xd5bf4,12,…ナナシ…。,,...Nanashi...
0xd5c04,12,そうかなあ？,,Sera eso?
0xd5c14,12,都市伝説系？,,Del tipo leyenda urbana?
0xd5c24,12,送り主は…。,,El remitente es...
0xd5c34,12,カガミ　リコ,,Kagami Riko
0xd5c44,12,お願い！！！,,Por favor!!!
0xd5c54,12,バカバカしい,,Que ridiculo
0xd5c64,12,どこ行くの？,,A donde vas?
0xd5c74,12,うーん……。,,Mmm......
0xd5c84,12,トイレ…ね。,,Al baño...ya veo.
0xd5c94,12,どうしたの？,,Que te pasa?
0xd5ca4,12,予定表……。,,El horario......
0xd5cb4,12,そうだね…。,,Tienes razon...
0xd5cc4,12,あたしも…。,,Yo tambien...
0xd5cd4,12,また、鏡…。,,"Otra vez, el espejo..."
0xd5ce4,12,お願い……。,,Por favor......
0xd5cf4,12,あたしも…。,,Yo tambien...
0xd5d04,12,……そんな。,,......No puede ser.
0xd5d14,12,あ、レイカ？,,"Ah, Reika?"
0xd5d24,12,どうしたの？,,Que te pasa?
0xd5d34,12,…ごめん…。,,...Perdon...
0xd5d44,12,なぜって…。,,Es que...por que...
0xd5d54,12,えっ、どれ？,,"Eh, cual?"
0xd5d64,12,あれ？先生？,,Eh? Profesora?
0xd5d74,12,どうしたの？,,Que te pasa?
0xd5d84,12,ゴミが……。,,La basura......
0xd5d94,12,入ってみる？,,Entramos?
0xd5da4,12,犬の漢字…。,,El kanji de perro...
0xd5db4,12,入ってみる？,,Entramos?
0xd5dc4,12,どうしよう！,,Que hacemos!
0xd5dd4,14,やだ…マジで？,,No...en serio?
0xd5de4,14,理科室ね……。,,El laboratorio......
0xd5e04,14,もう一度リコに,,Otra vez a Riko
0xd5e14,14,…誰…なの…？,,...Quien...eres...?
0xd5e24,14,イズミ　レイカ,,Izumi Reika
0xd5e34,14,カンベンして。,,Ya dejame en paz.
0xd5e44,14,誰か！　誰か！,,Alguien! Alguien!
0xd5e54,14,…あたし……。,,...Yo......
0xd5e64,14,よかった……。,,Que alivio......
0xd5e74,14,…どうしたの？,,...Que te pasa?
0xd5e84,14,そうだね……。,,Es cierto......
0xd5e94,14,もしかして…、,,"Sera que...,"
0xd5eb4,14,花子さぁぁん。,,Hanako-saaan.
0xd5ec4,14,それもダメ…。,,Eso tampoco sirve...
0xd5ed4,14,…鍵、大丈夫？,,"...La llave, esta bien?"
0xd5ee4,14,もう一度リコに,,Otra vez a Riko
0xd5ef4,14,ダメ！　ダメ！,,No! No!
0xd5f04,14,…そうかなあ？,,...Sera eso?
0xd5f14,14,誰か！　誰か！,,Alguien! Alguien!
0xd5f24,14,やだ…マジで？,,No...en serio?
0xd5f34,14,もしかして…、,,"Sera que...,"
0xd5f44,14,…どうしたの？,,...Que te pasa?
0xd5f54,14,あ、…うん…。,,"Ah,...si..."
0xd5f64,14,今の、ナニ…？,,Que fue eso...?
0xd5f74,14,用意がいいね。,,Que preparada estas.
0xd5f84,14,あっ、そうか。,,"Ah, ya veo."
0xd5f94,16,どうする、カナ？,,"Que hacemos, Kana?"
0xd5fa8,16,ど、どうしよう。,,Q-que hacemos.
0xd5fbc,16,いいんじゃない？,,No esta bien?
0xd5fd0,16,鏡があるのは…。,,El del espejo es...
0xd5fe4,16,ノックしてみる？,,Probamos tocando?
0xd5ff8,16,ね、これって…。,,"Oye, esto sera...?"
0xd600c,16,カナにまかせるよ,,Se lo dejo a Kana
0xd6020,16,こわいんでしょ。,,"Tienes miedo, no."
0xd6034,16,えっ、しないよ。,,"Eh, no lo hare."
0xd6048,16,花子さんなんか、,,"Lo de Hanako-san,"
0xd605c,16,早く逃げなきゃ！,,Hay que huir rapido!
0xd6070,16,どうする、カナ？,,"Que hacemos, Kana?"
0xd6084,16,鍵がかかってる。,,Esta con llave.
0xd6098,16,なにしてんだろ？,,Que estara haciendo?
0xd60ac,16,そうだ！　電気！,,Es cierto! La luz!
0xd60c0,16,どうしよう……。,,Que hacemos......
0xd60d4,16,鍵がかかってる。,,Esta con llave.
0xd60e8,16,アリサがやりなよ,,"Hazlo tu, Arisa"
0xd60fc,16,鍵がかかってる。,,Esta con llave.
0xd6110,16,自業自得でしょ。,,Eso te lo buscaste tu.
0xd6124,16,…助かったの…？,,...Nos salvamos...?
0xd6138,16,鍵がかかってる。,,Esta con llave.
0xd614c,16,２階と同じ…か。,,"Igual que en
el segundo piso..."
0xd6160,16,昼間書いたんだ。,,Lo escribi de dia.
0xd6174,16,しょうがないなあ,,No hay de otra.
0xd6188,18,幼稚園の頃だっけ？,,"Era cuando estabamos
en el jardin infantil?"
0xd619c,18,うん、わかった…。,,"Si, entendido..."
0xd61b0,18,地下もあるんだ…。,,"Tambien hay
un subterraneo..."
0xd61c4,18,え、どういう意味？,,"Eh, que quieres decir?"
0xd61d8,18,お願い！　助けて！,,Por favor! Ayuda!
0xd61ec,18,水…使えるんだね。,,"Asi que el agua
funciona."
0xd6200,18,お願い！　助けて！,,Por favor! Ayuda!
0xd6214,18,じゃあ…友達……。,,Entonces...amiga......
0xd6228,18,水…使えるんだね。,,"Asi que el agua
funciona."
0xd623c,18,早く外に出ようよ！,,"Salgamos rapido
de aqui!"
0xd6250,18,水…使えるんだね。,,"Asi que el agua
funciona."
0xd6264,18,今…旧校舎から…。,,"Recien...desde el
edificio viejo..."
0xd6278,18,やっぱり花子さん。,,"Al final si es
Hanako-san."
0xd628c,18,宿直の当番表……？,,"El horario de
guardia nocturna......?"
0xd62a0,18,地図なんかあるの？,,Hay algun mapa?
0xd62b4,18,そんなことないよ。,,Eso no es cierto.
0xd62c8,18,んじゃ、あたしが。,,"Bueno, yo lo hago."
0xd62dc,18,いいよ、やってみよ,,"Bueno, intentemoslo"
0xd62f0,18,退散してもらうの。,,Que se vaya de aqui.
0xd6304,18,それ、なんだっけ？,,"Eso, que era?"
0xd6318,18,いいよ、あたしが。,,"Bueno, yo lo hago."
0xd632c,18,…ちょっと待って。,,...Espera un poco.
0xd6340,20,わ、分かんないよ…。,,N-no se...
0xd6358,20,えっ、どういう意味？,,"Eh, que quieres decir?"
0xd6370,20,…そうだ……鏡……。,,"...Es cierto......
el espejo......"
0xd6388,20,なんで割れてるの！？,,Por que esta roto!?
0xd63a0,20,“ブンシンさま”で！,,Con Bunjin-sama!
0xd63b8,20,ねえ、早く行こうよ。,,"Oye, vamonos rapido."
0xd63d0,20,絶対なんか出そう…。,,"Seguro que va
a aparecer algo..."
0xd63e8,20,やっぱり帰ろうよ…。,,"Mejor volvamos
a casa..."
0xd6400,20,マジやばいらしいよ。,,Dicen que es muy grave.
0xd6418,20,やめてよ…そんな…。,,Basta...no digas eso...
0xd6430,20,早くここから出よう！,,Salgamos de aqui rapido!
0xd6448,20,それもいっぱい……。,,"Eso tambien,
bastante......"
0xd6460,20,なんで割れてるの！？,,Por que esta roto!?
0xd6478,20,なんで割れてるの！？,,Por que esta roto!?
0xd6490,20,へー、用意がいいね。,,"Ah, que preparada."
0xd64a8,20,とにかく早くしよっ。,,"En fin, apuremonos."
0xd64c0,20,アレって楽譜あるの？,,Eso tiene partitura?
0xd64d8,20,でも、アリサが……。,,"Pero, Arisa......"
0xd64f0,20,じゃ、担任のハヤシ？,,"Entonces, el profesor
Hayashi?"
0xd6508,20,なんで割れてるの！？,,Por que esta roto!?
0xd6520,20,じゃあ、いいじゃん。,,"Bueno, entonces
esta bien."
0xd6538,20,なんで割れてるの！？,,Por que esta roto!?
0xd6550,20,なんで割れてるの！？,,Por que esta roto!?
0xd6568,20,ダメ…つながらない。,,No sirve...no se conecta.
0xd6580,20,はがれないよぉ……。,,No se despega......
0xd6598,20,これ、何のスイッチ？,,"Este interruptor,
para que es?"
0xd65b0,20,叩けばいいんでしょ。,,"Solo hay que
golpearlo, no."
0xd65c8,20,あれ？開いてる……。,,Eh? Esta abierto......
0xd65e0,20,さ、音楽室に行くよ。,,"Vamos a la sala
de musica."
0xd65f8,20,ね、早く済ませよっ。,,"Oye, terminemos rapido."
0xd6610,20,でも、アリサが……。,,"Pero, Arisa......"
0xd6628,21,"アリサ？
どうしたの？",,"Arisa?
Que te pasa?"
0xd6640,21,"桐塚高等学校
放課後…",,"Colegio Kirizuka
Despues de clases..."
0xd6658,22,…ブンシンさま…ね…。,,"...Bunjin-sama...
claro..."
0xd6670,22,えっ！？あたしもっ！？,,Eh!? Yo tambien!?
0xd6688,22,へへ、バッチリでしょ。,,"Jeje, quedo perfecto."
0xd66a0,22,やばい！　やばいよ！！,,"Esto es grave!
Es grave!!"
0xd66b8,22,目じゃないくらい……。,,Mucho mas que eso......
0xd66d0,22,鏡……早く、鏡を……。,,"El espejo......
rapido, el espejo..."
0xd66e8,22,で、音楽室はどこなの？,,"Y bueno, donde
esta la sala de musica?"
0xd6700,22,ネコふんじゃったとか？,,"Sera esa de
Pise a un gato?"
0xd6718,22,…なんだ、鏡じゃん…。,,"...Ah, es solo
un espejo..."
0xd6730,22,早く音楽室に行こうよ。,,"Vamos rapido a
la sala de musica."
0xd6748,22,どうぞおいでください。,,"Por favor, venga."
0xd6760,22,ダメ……開かない……。,,"No sirve......
no se abre......"
0xd6778,22,２番目の個室に向かって,,"Dirigiendose al
segundo cubiculo"
0xd6790,22,あ…、カナ…待って…。,,Ah...Kana...espera...
0xd67a8,22,あれ？　メールだ……。,,Eh? Es un correo......
0xd67c0,22,マタサケオンナでしょ。,,"Es lo de la mujer
de la boca rasgada, no?"
0xd67d8,22,…なんか違くない…？？,,"...No es raro
esto...??"
0xd67f0,22,あたしに言われても…。,,"Aunque me lo
digas a mi..."
0xd6808,22,…なに…？　なんなの？,,...Que...? Que es esto?
0xd6820,22,音楽室でしょ、音楽室。,,"La sala de musica,
la sala de musica."
0xd6838,22,…なに…？　なんなの？,,...Que...? Que es esto?
0xd6850,22,音楽室って何階だっけ？,,"En que piso era
la sala de musica?"
0xd6868,22,３階よ。３階の一番奥。,,"En el tercer piso.
Al fondo del todo."
0xd6880,22,別のところを探そう…。,,"Busquemos en
otro lugar..."
0xd6898,22,音楽室に着いたけど…。,,"Llegamos a la sala
de musica, pero..."
0xd68b0,22,あれ？　開いてる……。,,Eh? Esta abierto......
0xd68c8,22,ここ…だよね…音楽室。,,"Aqui es...
la sala de musica, no."
0xd68e0,22,…じゃあ、始めますか。,,"...Bueno,
empezamos?"
0xd68f8,24,予定とかも書いてあるね。,,"Tambien esta
escrito el horario."
0xd6914,24,あと、シャーペンでする、,,"Ademas, hacerlo
con lapiz mecanico,"
0xd6930,24,とにかく、急がないと…！,,"En fin, hay que
apurarse...!"
0xd694c,24,向こうにはまだカナが…。,,"Kana todavia
esta alla..."
0xd6968,24,早く鏡を探さなくちゃ…。,,"Hay que buscar
el espejo rapido..."
0xd6984,24,まさか、落としちゃった？,,"No puede ser,
se te cayo?"
0xd69a0,24,その時の…壁のシミが…。,,"En ese momento...
la mancha en la pared..."
0xd69bc,24,あなたのうしろにいるの。,,Esta detras de ti.
0xd69d8,24,今まで、工事を始めると、,,"Hasta ahora, cada
vez que empieza
una obra,"
0xd69f4,24,ゼッタイ何かいるんだよ。,,"Seguro que hay
algo ahi."
0xd6a10,24,（鏡……早く、鏡を……）,,"(El espejo......
rapido, el espejo......)"
0xd6a2c,24,と、とにかく早く出よう！,,"En...en fin,
salgamos rapido!"
0xd6a48,24,そんな…開かないよぉ…。,,"No puede ser...
no se abre..."
0xd6a64,24,ダメ……ここは開かない。,,"No sirve......
esto no se abre."
0xd6a80,24,そうだ…あたしも…昔…。,,"Es cierto...
yo tambien...
hace tiempo..."
0xd6a9c,24,階段がふさがれてる……。,,"Las escaleras
estan bloqueadas......"
0xd6ab8,24,…壊れてるだけでしょ…？,,"...Solo esta
roto, no...?"
0xd6ad4,24,頼りになるのは…どっち？,,"En cual podemos
confiar...?"
0xd6af0,24,誰かが隠れていたりして。,,"Tal vez alguien
esta escondido."
0xd6b0c,24,えっ、なんで旧校舎に…。,,"Eh, por que en el
edificio viejo...?"
0xd6b28,24,うしろに……誰かが……。,,"Detras de mi......
alguien......"
0xd6b44,24,…壁の…水道管…の音…？,,"...El sonido...
de la cañeria
de la pared...?"
0xd6b60,24,…壁の…水道管…の音…？,,"...El sonido...
de la cañeria
de la pared...?"
0xd6b7c,24,あ、古い楽譜が残ってる。,,"Ah, quedo una
partitura vieja."
0xd6b98,25,"うん。
図書室で見つけた。",,"Si.
La encontre en
la biblioteca."
0xd6bb4,25,"馬鹿ね！
何をやってるの！",,"Que tonta!
Que estas
haciendo!"
0xd6bd0,26,…江戸川線、自殺多いよね。,,"...En la linea
Edogawa hay muchos
suicidios, no?"
0xd6bec,26,とにかく鏡を探さなきゃ…。,,"En fin, hay que
buscar el espejo..."
0xd6c08,26,昨日の深夜だったんでしょ？,,"Fue anoche muy
tarde, no?"
0xd6c24,26,そんな…閉じこめられた…？,,"No puede ser...
estamos encerradas...?"
0xd6c40,26,最近、多いよね、チェンメ。,,"Ultimamente hay
muchos correos
en cadena."
0xd6c5c,26,もうキモいし、しつこいし。,,"Ya da asco,
y es insistente."
0xd6c78,26,動かされている感じだった。,,"Se sentia como si
lo movieran."
0xd6c94,26,やっぱり…開かないよぉ…。,,"Como pense...
no se abre..."
0xd6cb0,26,もう使えないだろうけど…。,,"Ya no debe
servir, pero..."
0xd6ccc,26,とにかく誰か…、誰か……。,,"En fin, alguien...
alguien......"
0xd6ce8,26,ダメ…うまくつながらない。,,"No sirve...no
se conecta bien."
0xd6d04,26,…実は…コックリさんを…。,,"...La verdad...
Kokkuri-san..."
0xd6d20,26,３階の一番奥ね。分かった。,,"Al fondo del
tercer piso.
Entendido."
0xd6d3c,26,わかるよね。指でなぞるの。,,"Entiendes, no.
Siguelo con el dedo."
