offset_hex,largo_bytes,texto_original,revisado,traduccion
0xd5b48,10,よかった。,,What a relief.
0xd5b54,10,うーん…。,,Mmm...
0xd5b60,10,カナ……。,,Kana......
0xd5b6c,10,いやああ！,,Noooo!
0xd5b78,10,はいはい。,,"Yeah, yeah."
0xd5b84,10,う、うん。,,Y-yeah.
0xd5b90,10,ごめん…。,,Sorry...
0xd5b9c,10,お願い…。,,Please...
0xd5ba8,10,わかった。,,Got it.
0xd5bb4,10,…うん…。,,...Yeah...
0xd5bc0,10,……カナ？,,......Kana?
0xd5bcc,10,…開いた。,,...It opened.
0xd5bd8,10,コインは？,,And the coin?
0xd5be4,12,な、なに！？,,W-what!?
0xd5bf4,12,…ナナシ…。,,...Nanashi...
0xd5c04,12,そうかなあ？,,Is that it?
0xd5c14,12,都市伝説系？,,"Like some kind of urban
legend?"
0xd5c24,12,送り主は…。,,The sender is...
0xd5c34,12,カガミ　リコ,,Kagami Riko
0xd5c44,12,お願い！！！,,Please!!!
0xd5c54,12,バカバカしい,,How ridiculous
0xd5c64,12,どこ行くの？,,Where are you going?
0xd5c74,12,うーん……。,,Hmm......
0xd5c84,12,トイレ…ね。,,"To the bathroom...I
see."
0xd5c94,12,どうしたの？,,What's wrong?
0xd5ca4,12,予定表……。,,The schedule......
0xd5cb4,12,そうだね…。,,You're right...
0xd5cc4,12,あたしも…。,,Me too...
0xd5cd4,12,また、鏡…。,,The mirror again...
0xd5ce4,12,お願い……。,,Please......
0xd5cf4,12,あたしも…。,,Me too...
0xd5d04,12,……そんな。,,......No way.
0xd5d14,12,あ、レイカ？,,"Ah, Reika?"
0xd5d24,12,どうしたの？,,What's wrong?
0xd5d34,12,…ごめん…。,,...Sorry...
0xd5d44,12,なぜって…。,,It's just...why...
0xd5d54,12,えっ、どれ？,,"Huh, which one?"
0xd5d64,12,あれ？先生？,,Huh? Teacher?
0xd5d74,12,どうしたの？,,What's wrong?
0xd5d84,12,ゴミが……。,,The trash......
0xd5d94,12,入ってみる？,,Should we go in?
0xd5da4,12,犬の漢字…。,,The kanji for dog...
0xd5db4,12,入ってみる？,,Should we go in?
0xd5dc4,12,どうしよう！,,What do we do!
0xd5dd4,14,やだ…マジで？,,No...seriously?
0xd5de4,14,理科室ね……。,,The science lab......
0xd5e04,14,もう一度リコに,,Call Riko again
0xd5e14,14,…誰…なの…？,,...Who...are you...?
0xd5e24,14,イズミ　レイカ,,Izumi Reika
0xd5e34,14,カンベンして。,,Just leave me alone.
0xd5e44,14,誰か！　誰か！,,Someone! Anyone!
0xd5e54,14,…あたし……。,,...I......
0xd5e64,14,よかった……。,,What a relief......
0xd5e74,14,…どうしたの？,,...What's wrong?
0xd5e84,14,そうだね……。,,That's right......
0xd5e94,14,もしかして…、,,"Could it be...,"
0xd5eb4,14,花子さぁぁん。,,Hanako-saaan.
0xd5ec4,14,それもダメ…。,,"That doesn't work
either..."
0xd5ed4,14,…鍵、大丈夫？,,"...The key, is it okay?"
0xd5ee4,14,もう一度リコに,,Call Riko again
0xd5ef4,14,ダメ！　ダメ！,,No! No!
0xd5f04,14,…そうかなあ？,,...Is that it?
0xd5f14,14,誰か！　誰か！,,Someone! Anyone!
0xd5f24,14,やだ…マジで？,,No...seriously?
0xd5f34,14,もしかして…、,,"Could it be...,"
0xd5f44,14,…どうしたの？,,...What's wrong?
0xd5f54,14,あ、…うん…。,,"Ah,...yeah..."
0xd5f64,14,今の、ナニ…？,,What was that...?
0xd5f74,14,用意がいいね。,,You're so prepared.
0xd5f84,14,あっ、そうか。,,"Ah, I see."
0xd5f94,16,どうする、カナ？,,"What do we do, Kana?"
0xd5fa8,16,ど、どうしよう。,,W-what do we do.
0xd5fbc,16,いいんじゃない？,,Isn't that fine?
0xd5fd0,16,鏡があるのは…。,,"The one with the mirror
is..."
0xd5fe4,16,ノックしてみる？,,Should we try knocking?
0xd5ff8,16,ね、これって…。,,"Hey, could this be...?"
0xd600c,16,カナにまかせるよ,,I'll leave it to Kana
0xd6020,16,こわいんでしょ。,,"You're scared, aren't
you."
0xd6034,16,えっ、しないよ。,,"Huh, I won't do it."
0xd6048,16,花子さんなんか、,,"That Hanako-san thing,"
0xd605c,16,早く逃げなきゃ！,,"We need to run, fast!"
0xd6070,16,どうする、カナ？,,"What do we do, Kana?"
0xd6084,16,鍵がかかってる。,,It's locked.
0xd6098,16,なにしてんだろ？,,"What could she be
doing?"
0xd60ac,16,そうだ！　電気！,,That's right! The light!
0xd60c0,16,どうしよう……。,,What do we do......
0xd60d4,16,鍵がかかってる。,,It's locked.
0xd60e8,16,アリサがやりなよ,,"You do it, Arisa"
0xd60fc,16,鍵がかかってる。,,It's locked.
0xd6110,16,自業自得でしょ。,,"You brought that on
yourself."
0xd6124,16,…助かったの…？,,...Are we safe...?
0xd6138,16,鍵がかかってる。,,It's locked.
0xd614c,16,２階と同じ…か。,,"Same as on the second
floor..."
0xd6160,16,昼間書いたんだ。,,"I wrote it during the
day."
0xd6174,16,しょうがないなあ,,There's no other way.
0xd6188,18,幼稚園の頃だっけ？,,"Was that back when we
were in kindergarten?"
0xd619c,18,うん、わかった…。,,"Yeah, got it..."
0xd61b0,18,地下もあるんだ…。,,"There's a basement
too..."
0xd61c4,18,え、どういう意味？,,"Huh, what do you mean?"
0xd61d8,18,お願い！　助けて！,,Please! Help!
0xd61ec,18,水…使えるんだね。,,So the water works.
0xd6200,18,お願い！　助けて！,,Please! Help!
0xd6214,18,じゃあ…友達……。,,So...a friend......
0xd6228,18,水…使えるんだね。,,So the water works.
0xd623c,18,早く外に出ようよ！,,"Let's get out of here,
quick!"
0xd6250,18,水…使えるんだね。,,So the water works.
0xd6264,18,今…旧校舎から…。,,"Just now...from the old
building..."
0xd6278,18,やっぱり花子さん。,,"So it really is
Hanako-san after all."
0xd628c,18,宿直の当番表……？,,"The night-duty
schedule......?"
0xd62a0,18,地図なんかあるの？,,Is there a map?
0xd62b4,18,そんなことないよ。,,That's not true.
0xd62c8,18,んじゃ、あたしが。,,"Alright, I'll do it."
0xd62dc,18,いいよ、やってみよ,,"Okay, let's try it"
0xd62f0,18,退散してもらうの。,,Make it leave this place.
0xd6304,18,それ、なんだっけ？,,"That, what was it?"
0xd6318,18,いいよ、あたしが。,,"Alright, I'll do it."
0xd632c,18,…ちょっと待って。,,...Wait a moment.
0xd6340,20,わ、分かんないよ…。,,I-I don't know...
0xd6358,20,えっ、どういう意味？,,"Huh, what do you mean?"
0xd6370,20,…そうだ……鏡……。,,"...That's
right......the
mirror......"
0xd6388,20,なんで割れてるの！？,,Why is it broken!?
0xd63a0,20,“ブンシンさま”で！,,With Bunjin-sama!
0xd63b8,20,ねえ、早く行こうよ。,,"Hey, let's go, quick."
0xd63d0,20,絶対なんか出そう…。,,"Something's definitely
going to show up..."
0xd63e8,20,やっぱり帰ろうよ…。,,Let's just go home...
0xd6400,20,マジやばいらしいよ。,,They say it's really bad.
0xd6418,20,やめてよ…そんな…。,,"Stop...don't say
that..."
0xd6430,20,早くここから出よう！,,"Let's get out of here,
fast!"
0xd6448,20,それもいっぱい……。,,"That too, quite a
bit......"
0xd6460,20,なんで割れてるの！？,,Why is it broken!?
0xd6478,20,なんで割れてるの！？,,Why is it broken!?
0xd6490,20,へー、用意がいいね。,,"Ah, so prepared."
0xd64a8,20,とにかく早くしよっ。,,"Anyway, let's hurry."
0xd64c0,20,アレって楽譜あるの？,,"Does that have sheet
music?"
0xd64d8,20,でも、アリサが……。,,"But, Arisa......"
0xd64f0,20,じゃ、担任のハヤシ？,,"Then, Mr. Hayashi, the
homeroom teacher?"
0xd6508,20,なんで割れてるの！？,,Why is it broken!?
0xd6520,20,じゃあ、いいじゃん。,,"Well, that's fine then."
0xd6538,20,なんで割れてるの！？,,Why is it broken!?
0xd6550,20,なんで割れてるの！？,,Why is it broken!?
0xd6568,20,ダメ…つながらない。,,"It's no good...it won't
connect."
0xd6580,20,はがれないよぉ……。,,It won't come off......
0xd6598,20,これ、何のスイッチ？,,What's this switch for?
0xd65b0,20,叩けばいいんでしょ。,,"We just have to hit it,
right."
0xd65c8,20,あれ？開いてる……。,,Huh? It's open......
0xd65e0,20,さ、音楽室に行くよ。,,"Let's go to the music
room."
0xd65f8,20,ね、早く済ませよっ。,,"Hey, let's finish
quickly."
0xd6610,20,でも、アリサが……。,,"But, Arisa......"
0xd6628,21,"アリサ？
どうしたの？",,Arisa? What's wrong?
0xd6640,21,"桐塚高等学校
放課後…",,"Kirizuka High School
After school..."
0xd6658,22,…ブンシンさま…ね…。,,"...Bunjin-sama...
right..."
0xd6670,22,えっ！？あたしもっ！？,,Huh!? Me too!?
0xd6688,22,へへ、バッチリでしょ。,,"Heh, that came out
perfect."
0xd66a0,22,やばい！　やばいよ！！,,"This is bad! This is really
bad!!"
0xd66b8,22,目じゃないくらい……。,,"Way more than
that......"
0xd66d0,22,鏡……早く、鏡を……。,,"The mirror......quick,
the mirror..."
0xd66e8,22,で、音楽室はどこなの？,,"So anyway, where's the
music room?"
0xd6700,22,ネコふんじゃったとか？,,"Is that the one about
stepping on a cat?"
0xd6718,22,…なんだ、鏡じゃん…。,,"...Oh, it's just a
mirror..."
0xd6730,22,早く音楽室に行こうよ。,,"Let's hurry to the music
room."
0xd6748,22,どうぞおいでください。,,"Please, come."
0xd6760,22,ダメ……開かない……。,,"It's no good......it
won't open......"
0xd6778,22,２番目の個室に向かって,,"Heading to the second
stall"
0xd6790,22,あ…、カナ…待って…。,,Ah...Kana...wait...
0xd67a8,22,あれ？　メールだ……。,,"Huh? It's an
email......"
0xd67c0,22,マタサケオンナでしょ。,,"That's the slit-mouthed
woman thing, right?"
0xd67d8,22,…なんか違くない…？？,,"...Isn't this
weird...??"
0xd67f0,22,あたしに言われても…。,,"Even if you tell me
that..."
0xd6808,22,…なに…？　なんなの？,,"...What...? What is
this?"
0xd6820,22,音楽室でしょ、音楽室。,,"The music room, the
music room."
0xd6838,22,…なに…？　なんなの？,,"...What...? What is
this?"
0xd6850,22,音楽室って何階だっけ？,,"What floor was the music
room on again?"
0xd6868,22,３階よ。３階の一番奥。,,"Third floor. All the way
at the back."
0xd6880,22,別のところを探そう…。,,"Let's look somewhere
else..."
0xd6898,22,音楽室に着いたけど…。,,"We made it to the music
room, but..."
0xd68b0,22,あれ？　開いてる……。,,Huh? It's open......
0xd68c8,22,ここ…だよね…音楽室。,,"This is...the music
room, right."
0xd68e0,22,…じゃあ、始めますか。,,"...Well, shall we begin?"
0xd68f8,24,予定とかも書いてあるね。,,"The schedule's written
here too."
0xd6914,24,あと、シャーペンでする、,,"Also, doing it with a
mechanical pencil,"
0xd6930,24,とにかく、急がないと…！,,"Anyway, we need to
hurry...!"
0xd694c,24,向こうにはまだカナが…。,,"Kana's still over
there..."
0xd6968,24,早く鏡を探さなくちゃ…。,,"We need to find the
mirror, fast..."
0xd6984,24,まさか、落としちゃった？,,"No way, did you drop it?"
0xd69a0,24,その時の…壁のシミが…。,,"At that moment...the
stain on the wall..."
0xd69bc,24,あなたのうしろにいるの。,,It's right behind you.
0xd69d8,24,今まで、工事を始めると、,,"Up until now, every time
construction starts,"
0xd69f4,24,ゼッタイ何かいるんだよ。,,"There's definitely
something there."
0xd6a10,24,（鏡……早く、鏡を……）,,"(The
mirror......quick, the
mirror......)"
0xd6a2c,24,と、とにかく早く出よう！,,"A-anyway, let's get
out, fast!"
0xd6a48,24,そんな…開かないよぉ…。,,"No way...it won't
open..."
0xd6a64,24,ダメ……ここは開かない。,,"It's no good......this
won't open."
0xd6a80,24,そうだ…あたしも…昔…。,,"That's right...me
too...a long time
ago..."
0xd6a9c,24,階段がふさがれてる……。,,"The stairs are blocked
off......"
0xd6ab8,24,…壊れてるだけでしょ…？,,"...It's just broken,
right...?"
0xd6ad4,24,頼りになるのは…どっち？,,"Which one can we
trust...?"
0xd6af0,24,誰かが隠れていたりして。,,"Maybe someone's
hiding."
0xd6b0c,24,えっ、なんで旧校舎に…。,,"Huh, why in the old
building...?"
0xd6b28,24,うしろに……誰かが……。,,"Behind me......
someone......"
0xd6b44,24,…壁の…水道管…の音…？,,"...The sound...of the
pipes in the wall...?"
0xd6b60,24,…壁の…水道管…の音…？,,"...The sound...of the
pipes in the wall...?"
0xd6b7c,24,あ、古い楽譜が残ってる。,,"Ah, there's an old piece
of sheet music left."
0xd6b98,25,"うん。
図書室で見つけた。",,"Yeah. I found it in the
library."
0xd6bb4,25,"馬鹿ね！
何をやってるの！",,"How silly! What are you
doing!"
0xd6bd0,26,…江戸川線、自殺多いよね。,,"...There's a lot of
suicides on the Edogawa
line, right?"
0xd6bec,26,とにかく鏡を探さなきゃ…。,,"Anyway, we need to find
the mirror..."
0xd6c08,26,昨日の深夜だったんでしょ？,,"It was really late last
night, right?"
0xd6c24,26,そんな…閉じこめられた…？,,"No way...are we locked
in...?"
0xd6c40,26,最近、多いよね、チェンメ。,,"There's been a lot of
chain emails lately."
0xd6c5c,26,もうキモいし、しつこいし。,,"It's gross already, and
it won't let up."
0xd6c78,26,動かされている感じだった。,,"It felt like it was being
moved."
